sample_id,tissue,metadata,gene_expression,metilation
GTEX-13FH7-0426,Artery - Coronary,1,1,0
GTEX-13FH7-0526,Esophagus - Mucosa,1,1,0
GTEX-13FH7-0626,Esophagus - Gastroesophageal Junction,1,1,0
GTEX-13FH7-0726,Esophagus - Muscularis,1,1,0
GTEX-13FH7-0826,Heart - Atrial Appendage,1,1,0
GTEX-13FH7-0926,Heart - Left Ventricle,1,1,0
GTEX-13FH7-1026,Stomach,1,1,0
GTEX-13FH7-1126,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-13FH7-1226,Small Intestine - Terminal Ileum,1,1,0
GTEX-13FH7-1326,Spleen,1,1,0
GTEX-13FH7-1426,Pancreas,1,1,0
GTEX-13FH7-1526,Colon - Transverse,1,1,0
GTEX-13FH7-1626,Colon - Sigmoid,1,1,0
GTEX-13FH7-1726,Lung,1,1,0
GTEX-13FH7-1826,Breast - Mammary Tissue,1,0,0
GTEX-13FH7-1926,Adipose - Visceral (Omentum),1,1,0
GTEX-13FH7-2026,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-13FH7-2126,Muscle - Skeletal,1,1,0
GTEX-13FH7-2226,Adipose - Subcutaneous,1,1,0
GTEX-13FH7-2326,Artery - Tibial,1,1,0
GTEX-13FH7-2426,Nerve - Tibial,1,1,0
GTEX-13FHO-0126,Testis,1,0,0
GTEX-13FHO-0226,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-13FHO-0326,Adipose - Subcutaneous,1,1,0
GTEX-13FHO-0426,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-13FHO-0526,Nerve - Tibial,1,1,0
GTEX-13FHO-0626,Artery - Tibial,1,0,0
GTEX-13FHO-0726,Muscle - Skeletal,1,1,0
GTEX-13FHO-0826,Breast - Mammary Tissue,1,1,0
GTEX-13FHO-0926,Thyroid,1,1,0
GTEX-13FHO-1026,Lung,1,1,0
GTEX-13FHO-1126,Liver,1,0,0
GTEX-13FHO-1226,Heart - Atrial Appendage,1,1,0
GTEX-13FHO-1326,Spleen,1,0,0
GTEX-13FHO-1426,Artery - Coronary,1,0,0
GTEX-13FHO-1526,Heart - Left Ventricle,1,0,0
GTEX-13FHO-1626,Artery - Aorta,1,1,0
GTEX-13FHO-1726,Esophagus - Mucosa,1,1,0
GTEX-13FHO-1826,Esophagus - Muscularis,1,1,0
GTEX-13FHO-1926,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-13FHO-2026,Adipose - Visceral (Omentum),1,1,0
GTEX-13FHO-2126,Pancreas,1,0,0
GTEX-13FHO-2226,Adrenal Gland,1,0,0
GTEX-13FHO-2326,Kidney - Cortex,1,0,0
GTEX-13FHO-2426,Stomach,1,0,0
GTEX-13FHO-2526,Small Intestine - Terminal Ileum,1,0,0
GTEX-13FHO-2626,Colon - Transverse,1,0,0
GTEX-13FHO-2726,Colon - Sigmoid,1,1,0
GTEX-13FHO-2826,Prostate,1,1,0
GTEX-13FHO-2926,Brain - Cerebellum,1,1,0
GTEX-13FHO-3026,Brain - Cortex,1,1,0
GTEX-13FHO-3126,Pituitary,1,1,0
GTEX-13FHP-0126,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-13FHP-0226,Adipose - Subcutaneous,1,1,0
GTEX-13FHP-0326,Nerve - Tibial,1,1,0
GTEX-13FHP-0426,Artery - Tibial,1,1,0
GTEX-13FHP-0526,Muscle - Skeletal,1,1,0
GTEX-13FHP-0626,Breast - Mammary Tissue,1,0,0
GTEX-13FHP-0726,Lung,1,1,0
GTEX-13FHP-0826,Heart - Atrial Appendage,1,1,0
GTEX-13FHP-0926,Thyroid,1,1,0
GTEX-13FHP-1026,Heart - Left Ventricle,1,1,0
GTEX-13FHP-1126,Artery - Coronary,1,1,0
GTEX-13FHP-1226,Artery - Aorta,1,0,0
GTEX-13FHP-1326,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-13FHP-1426,Liver,1,0,0
GTEX-13FHP-1526,Esophagus - Mucosa,1,1,0
GTEX-13FHP-1626,Esophagus - Muscularis,1,1,0
GTEX-13FHP-1726,Spleen,1,0,0
GTEX-13FHP-1826,Adipose - Visceral (Omentum),1,0,0
GTEX-13FHP-1926,Pancreas,1,0,0
GTEX-13FHP-2026,Adrenal Gland,1,0,0
GTEX-13FHP-2126,Kidney - Cortex,1,0,0
GTEX-13FHP-2226,Small Intestine - Terminal Ileum,1,0,0
GTEX-13FHP-2326,Stomach,1,0,0
GTEX-13FHP-2426,Colon - Transverse,1,1,0
GTEX-13FHP-2526,Colon - Sigmoid,1,0,0
GTEX-13FHP-2626,Skin - Not Sun Exposed (Suprapubic),1,0,0
GTEX-13FHP-2726,Prostate,1,0,1
GTEX-13FHP-2826,Testis,1,1,0
GTEX-13FHP-2926,Brain - Cerebellum,1,1,0
GTEX-13FHP-3026,Brain - Cortex,1,1,0
GTEX-13FHP-3126,Pituitary,1,1,0
GTEX-13FLV-0126,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-13FLV-0226,Thyroid,1,1,0
GTEX-13FLV-0326,Liver,1,1,0
GTEX-13FLV-0426,Lung,1,1,0
GTEX-13FLV-0526,Spleen,1,0,0
GTEX-13FLV-0626,Pancreas,1,1,0
GTEX-13FLV-0726,Adipose - Visceral (Omentum),1,0,0
GTEX-13FLV-0826,Kidney - Cortex,1,0,0
GTEX-13FLV-0926,Heart - Left Ventricle,1,1,0
GTEX-13FLV-1026,Heart - Atrial Appendage,1,0,0
GTEX-13FLV-1126,Esophagus - Mucosa,1,1,0
GTEX-13FLV-1226,Esophagus - Muscularis,1,1,0
GTEX-13FLV-1326,Esophagus - Gastroesophageal Junction,1,1,0
GTEX-13FLV-1426,Artery - Aorta,1,1,0
GTEX-13FLV-1526,Adrenal Gland,1,0,0
GTEX-13FLV-1626,Stomach,1,0,0
GTEX-13FLV-1726,Prostate,1,0,0
GTEX-13FLV-1826,Small Intestine - Terminal Ileum,1,0,0
GTEX-13FLV-1926,Testis,1,0,0
GTEX-13FLV-2026,Colon - Sigmoid,1,0,0
GTEX-13FLV-2126,Breast - Mammary Tissue,1,0,0
GTEX-13FLV-2226,Colon - Transverse,1,0,0
GTEX-13FLV-2326,Nerve - Tibial,1,1,0
GTEX-13FLV-2426,Skin - Sun Exposed (Lower leg),1,0,0
GTEX-13FLV-2526,Artery - Tibial,1,0,0
GTEX-13FLV-2626,Muscle - Skeletal,1,0,0
GTEX-13FLV-2726,Adipose - Subcutaneous,1,0,0
GTEX-13FLV-2826,Pituitary,1,0,0
GTEX-13FLV-2926,Brain - Cortex,1,0,0
GTEX-13FLV-3026,Brain - Cerebellum,1,0,0
GTEX-13FLW-0126,Artery - Aorta,1,0,0
GTEX-13FLW-0226,Heart - Atrial Appendage,1,0,0
GTEX-13FLW-0326,Thyroid,1,1,0
GTEX-13FLW-0426,Heart - Left Ventricle,1,0,0
GTEX-13FLW-0526,Lung,1,0,0
GTEX-13FLW-0626,Liver,1,0,0
GTEX-13FLW-0726,Spleen,1,0,0
GTEX-13FLW-0826,Pancreas,1,0,0
GTEX-13FLW-0926,Esophagus - Mucosa,1,0,0
GTEX-13FLW-1026,Esophagus - Muscularis,1,0,0
GTEX-13FLW-1126,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-13FLW-1226,Stomach,1,0,0
GTEX-13FLW-1326,Pituitary,1,0,0
GTEX-13FLW-1426,Brain - Cortex,1,1,0
GTEX-13FLW-1526,Brain - Cerebellum,1,0,0
GTEX-13FLW-1626,Artery - Coronary,1,0,0
GTEX-13FLW-1726,Adrenal Gland,1,0,0
GTEX-13FLW-1826,Prostate,1,0,0
GTEX-13FLW-1926,Artery - Tibial,1,0,0
GTEX-13FLW-2026,Nerve - Tibial,1,0,0
GTEX-13FLW-2126,Testis,1,1,0
GTEX-13FLW-2226,Skin - Sun Exposed (Lower leg),1,0,0
GTEX-13FLW-2326,Adipose - Visceral (Omentum),1,0,0
GTEX-13FLW-2426,Skin - Not Sun Exposed (Suprapubic),1,0,0
GTEX-13FLW-2526,Adipose - Subcutaneous,1,0,0
GTEX-13FLW-2626,Muscle - Skeletal,1,0,0
GTEX-13FLW-2726,Breast - Mammary Tissue,1,0,0
GTEX-13FLW-2826,Colon - Sigmoid,1,0,0
GTEX-13FLW-2926,Colon - Transverse,1,0,0
GTEX-13FLW-3026,Small Intestine - Terminal Ileum,1,0,0
GTEX-13FTW-0126,Adrenal Gland,1,1,0
GTEX-13FTW-0226,Spleen,1,0,0
GTEX-13FTW-0326,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-13FTW-0426,Adipose - Visceral (Omentum),1,1,0
GTEX-13FTW-0526,Pancreas,1,1,0
GTEX-13FTW-0626,Thyroid,1,1,0
GTEX-13FTW-0726,Artery - Aorta,1,1,0
GTEX-13FTW-0826,Heart - Atrial Appendage,1,1,0
GTEX-13FTW-0926,Artery - Coronary,1,1,0
GTEX-13FTW-1026,Heart - Left Ventricle,1,1,0
GTEX-13FTW-1126,Liver,1,1,0
GTEX-13FTW-1226,Prostate,1,1,1
GTEX-13FTW-1326,Testis,1,1,1
GTEX-13FTW-1426,Breast - Mammary Tissue,1,1,0
GTEX-13FTW-1526,Esophagus - Muscularis,1,1,0
GTEX-13FTW-1626,Esophagus - Mucosa,1,1,0
GTEX-13FTW-1726,Stomach,1,1,0
GTEX-13FTW-1826,Colon - Transverse,1,1,0
GTEX-13FTW-1926,Esophagus - Gastroesophageal Junction,1,1,0
GTEX-13FTW-2026,Small Intestine - Terminal Ileum,1,1,0
GTEX-13FTW-2126,Colon - Sigmoid,1,1,0
GTEX-13FTW-2226,Artery - Tibial,1,1,0
GTEX-13FTW-2326,Muscle - Skeletal,1,1,0
GTEX-13FTW-2426,Nerve - Tibial,1,1,0
GTEX-13FTW-2526,Adipose - Subcutaneous,1,1,0
GTEX-13FTW-2626,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-13FTX-0126,Spleen,1,0,0
GTEX-13FTX-0226,Artery - Aorta,1,1,0
GTEX-13FTX-0326,Lung,1,1,0
GTEX-13FTX-0426,Esophagus - Muscularis,1,0,0
GTEX-13FTX-0526,Esophagus - Mucosa,1,1,0
GTEX-13FTX-0626,Adipose - Visceral (Omentum),1,1,0
GTEX-13FTX-0726,Stomach,1,1,0
GTEX-13FTX-0826,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-13FTX-0926,Ovary,1,1,0
GTEX-13FTX-1026,Uterus,1,1,0
GTEX-13FTX-1126,Breast - Mammary Tissue,1,1,0
GTEX-13FTX-1226,Pancreas,1,1,0
GTEX-13FTX-1326,Colon - Sigmoid,1,0,0
GTEX-13FTX-1426,Colon - Transverse,1,0,0
GTEX-13FTX-1526,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-13FTX-1626,Small Intestine - Terminal Ileum,1,0,0
GTEX-13FTX-1726,Vagina,1,0,0
GTEX-13FTX-1826,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-13FTX-1926,Adipose - Subcutaneous,1,0,0
GTEX-13FTX-2026,Muscle - Skeletal,1,1,0
GTEX-13FTX-2126,Nerve - Tibial,1,0,0
GTEX-13FTX-2226,Artery - Tibial,1,1,0
GTEX-13FTY-0126,Lung,1,1,0
GTEX-13FTY-0226,Muscle - Skeletal,1,1,0
GTEX-13FTY-0326,Nerve - Tibial,1,1,0
GTEX-13FTY-0426,Artery - Tibial,1,1,0
GTEX-13FTY-0526,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-13FTY-0626,Adipose - Subcutaneous,1,1,0
GTEX-13FTY-0726,Thyroid,1,1,0
GTEX-13FTY-0826,Liver,1,0,0
GTEX-13FTY-0926,Pancreas,1,0,0
GTEX-13FTY-1026,Spleen,1,0,0
GTEX-13FTY-1126,Esophagus - Mucosa,1,0,0
GTEX-13FTY-1226,Esophagus - Muscularis,1,0,0
GTEX-13FTY-1326,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-13FTY-1426,Stomach,1,0,0
GTEX-13FTY-1526,Adrenal Gland,1,0,0
GTEX-13FTY-1626,Kidney - Cortex,1,0,0
GTEX-13FTY-1726,Adipose - Visceral (Omentum),1,0,0
GTEX-13FTY-1826,Ovary,1,0,1
GTEX-13FTY-1926,Uterus,1,0,0
GTEX-13FTY-2026,Vagina,1,0,0
GTEX-13FTY-2126,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-13FTY-2226,Breast - Mammary Tissue,1,1,0
GTEX-13FTY-2326,Small Intestine - Terminal Ileum,1,0,0
GTEX-13FTY-2426,Colon - Sigmoid,1,0,0
GTEX-13FTY-2526,Colon - Transverse,1,0,0
GTEX-13FTY-2626,Brain - Cortex,1,0,0
GTEX-13FTY-2726,Brain - Cerebellum,1,0,0
GTEX-13FTY-2826,Pituitary,1,1,0
GTEX-13FTZ-0126,Artery - Aorta,1,1,0
GTEX-13FTZ-0226,Heart - Left Ventricle,1,1,0
GTEX-13FTZ-0326,Heart - Atrial Appendage,1,1,0
GTEX-13FTZ-0426,Artery - Coronary,1,0,0
GTEX-13FTZ-0526,Lung,1,1,0
GTEX-13FTZ-0626,Breast - Mammary Tissue,1,0,0
GTEX-13FTZ-0726,Liver,1,1,0
GTEX-13FTZ-0826,Adipose - Visceral (Omentum),1,0,0
GTEX-13FTZ-0926,Spleen,1,0,0
GTEX-13FTZ-1026,Stomach,1,0,0
GTEX-13FTZ-1126,Small Intestine - Terminal Ileum,1,0,0
GTEX-13FTZ-1226,Kidney - Cortex,1,0,0
GTEX-13FTZ-1326,Testis,1,0,0
GTEX-13FTZ-1426,Skin - Not Sun Exposed (Suprapubic),1,0,0
GTEX-13FTZ-1526,Esophagus - Mucosa,1,0,0
GTEX-13FTZ-1626,Esophagus - Muscularis,1,0,0
GTEX-13FTZ-1726,Thyroid,1,0,0
GTEX-13FTZ-1826,Minor Salivary Gland,1,0,0
GTEX-13FTZ-1926,Adipose - Subcutaneous,1,0,0
GTEX-13FTZ-2026,Nerve - Tibial,1,0,0
GTEX-13FTZ-2126,Artery - Tibial,1,0,0
GTEX-13FTZ-2226,Muscle - Skeletal,1,1,0
GTEX-13FTZ-2326,Skin - Sun Exposed (Lower leg),1,0,0
GTEX-13FTZ-2426,Brain - Cortex,1,0,0
GTEX-13FTZ-2526,Brain - Cerebellum,1,0,0
GTEX-13FTZ-2626,Pituitary,1,0,0
GTEX-13FXS-0126,Adipose - Subcutaneous,1,0,0
GTEX-13FXS-0226,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-13FXS-0326,Muscle - Skeletal,1,1,0
GTEX-13FXS-0426,Nerve - Tibial,1,0,0
GTEX-13FXS-0526,Artery - Tibial,1,0,0
GTEX-13FXS-0626,Skin - Not Sun Exposed (Suprapubic),1,0,0
GTEX-13FXS-0726,Thyroid,1,1,0
GTEX-13FXS-0826,Lung,1,0,1
GTEX-13FXS-0926,Artery - Aorta,1,0,0
GTEX-13FXS-1026,Heart - Atrial Appendage,1,1,0
GTEX-13FXS-1126,Artery - Coronary,1,1,0
GTEX-13FXS-1226,Heart - Left Ventricle,1,0,0
GTEX-13FXS-1326,Adipose - Visceral (Omentum),1,1,0
GTEX-13FXS-1426,Liver,1,0,0
GTEX-13FXS-1526,Spleen,1,0,0
GTEX-13FXS-1626,Pancreas,1,0,0
GTEX-13FXS-1726,Adrenal Gland,1,0,0
GTEX-13FXS-1826,Kidney - Cortex,1,0,0
GTEX-13FXS-1926,Esophagus - Muscularis,1,0,0
GTEX-13FXS-2026,Esophagus - Mucosa,1,0,0
GTEX-13FXS-2126,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-13FXS-2226,Stomach,1,0,0
GTEX-13FXS-2326,Breast - Mammary Tissue,1,0,0
GTEX-13FXS-2426,Colon - Transverse,1,0,0
GTEX-13FXS-2526,Small Intestine - Terminal Ileum,1,0,0
GTEX-13FXS-2626,Colon - Sigmoid,1,0,0
GTEX-13FXS-2726,Testis,1,0,0
GTEX-13FXS-2826,Prostate,1,1,0
GTEX-13FXS-2926,Pituitary,1,0,0
GTEX-13FXS-3026,Brain - Cerebellum,1,1,0
GTEX-13FXS-3126,Brain - Cortex,1,1,0
GTEX-13G51-0126,Artery - Aorta,1,0,0
GTEX-13G51-0226,Heart - Left Ventricle,1,0,0
GTEX-13G51-0326,Heart - Atrial Appendage,1,0,0
GTEX-13G51-0426,Lung,1,1,0
GTEX-13G51-0526,Adipose - Visceral (Omentum),1,1,0
GTEX-13G51-0626,Liver,1,0,0
GTEX-13G51-0726,Spleen,1,0,0
GTEX-13G51-0826,Testis,1,0,0
GTEX-13G51-0926,Esophagus - Mucosa,1,1,0
GTEX-13G51-1026,Esophagus - Muscularis,1,1,0
GTEX-13G51-1126,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-13G51-1226,Thyroid,1,1,0
GTEX-13G51-1326,Kidney - Cortex,1,0,0
GTEX-13G51-1426,Adrenal Gland,1,0,0
GTEX-13G51-1526,Breast - Mammary Tissue,1,0,0
GTEX-13G51-1626,Artery - Coronary,1,0,0
GTEX-13G51-1726,Pancreas,1,0,0
GTEX-13G51-1826,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-13G51-1926,Colon - Transverse,1,0,0
GTEX-13G51-2026,Small Intestine - Terminal Ileum,1,0,0
GTEX-13G51-2126,Colon - Sigmoid,1,1,0
GTEX-13G51-2226,Stomach,1,0,0
GTEX-13G51-2326,Prostate,1,1,0
GTEX-13G51-2426,Minor Salivary Gland,1,1,0
GTEX-13G51-2526,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-13G51-2626,Adipose - Subcutaneous,1,1,0
GTEX-13G51-2726,Muscle - Skeletal,1,1,0
GTEX-13G51-2826,Nerve - Tibial,1,1,0
GTEX-13G51-2926,Artery - Tibial,1,1,0
GTEX-13G51-3026,Brain - Cortex,1,1,0
GTEX-13G51-3126,Brain - Cerebellum,1,1,0
GTEX-13G51-3226,Pituitary,1,1,0
GTEX-13IVO-0126,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-13IVO-0226,Adipose - Subcutaneous,1,1,0
GTEX-13IVO-0326,Testis,1,0,0
GTEX-13IVO-0426,Nerve - Tibial,1,1,0
GTEX-13IVO-0526,Artery - Tibial,1,0,0
GTEX-13IVO-0626,Muscle - Skeletal,1,1,0
GTEX-13IVO-0726,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-13IVO-0826,Spleen,1,0,0
GTEX-13IVO-0926,Thyroid,1,1,0
GTEX-13IVO-1026,Lung,1,0,1
GTEX-13IVO-1126,Artery - Aorta,1,0,0
GTEX-13IVO-1226,Adrenal Gland,1,0,0
GTEX-13IVO-1326,Prostate,1,0,1
GTEX-13IVO-1426,Pancreas,1,0,0
GTEX-13IVO-1526,Liver,1,0,0
GTEX-13IVO-1626,Kidney - Cortex,1,0,0
GTEX-13IVO-1726,Esophagus - Mucosa,1,0,0
GTEX-13IVO-1826,Esophagus - Muscularis,1,0,0
GTEX-13IVO-1926,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-13IVO-2026,Stomach,1,0,0
GTEX-13IVO-2126,Colon - Transverse,1,0,0
GTEX-13IVO-2226,Colon - Sigmoid,1,0,0
GTEX-13IVO-2326,Small Intestine - Terminal Ileum,1,0,0
GTEX-13IVO-2426,Adipose - Visceral (Omentum),1,1,0
GTEX-13IVO-2526,Heart - Left Ventricle,1,0,0
GTEX-13IVO-2626,Artery - Coronary,1,0,0
GTEX-13IVO-2726,Breast - Mammary Tissue,1,0,0
GTEX-13IVO-2826,Brain - Cerebellum,1,0,0
GTEX-13IVO-2926,Brain - Cortex,1,1,0
GTEX-13IVO-3026,Pituitary,1,1,0
GTEX-13JUV-0126,Heart - Left Ventricle,1,0,0
GTEX-13JUV-0226,Heart - Atrial Appendage,1,1,0
GTEX-13JUV-0326,Artery - Coronary,1,0,0
GTEX-13JUV-0426,Thyroid,1,0,0
GTEX-13JUV-0526,Lung,1,1,0
GTEX-13JUV-0626,Adipose - Visceral (Omentum),1,1,0
GTEX-13JUV-0726,Liver,1,0,0
GTEX-13JUV-0826,Pancreas,1,0,0
GTEX-13JUV-0926,Spleen,1,0,0
GTEX-13JUV-1026,Artery - Aorta,1,0,0
GTEX-13JUV-1126,Adrenal Gland,1,0,0
GTEX-13JUV-1226,Kidney - Cortex,1,0,0
GTEX-13JUV-1326,Small Intestine - Terminal Ileum,1,0,0
GTEX-13JUV-1426,Esophagus - Muscularis,1,0,0
GTEX-13JUV-1526,Esophagus - Mucosa,1,0,0
GTEX-13JUV-1626,Colon - Transverse,1,0,0
GTEX-13JUV-1826,Colon - Sigmoid,1,0,0
GTEX-13JUV-1926,Stomach,1,0,0
GTEX-13JUV-2026,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-13JUV-2126,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-13JUV-2226,Breast - Mammary Tissue,1,0,0
GTEX-13JUV-2326,Muscle - Skeletal,1,1,0
GTEX-13JUV-2426,Artery - Tibial,1,1,0
GTEX-13JUV-2526,Nerve - Tibial,1,1,0
GTEX-13JUV-2626,Pituitary,1,1,0
GTEX-13JUV-2726,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-13JUV-2826,Adipose - Subcutaneous,1,1,0
GTEX-13JUV-2926,Brain - Cortex,1,1,0
GTEX-13JUV-3026,Brain - Cerebellum,1,1,0
GTEX-13JVG-0126,Muscle - Skeletal,1,1,0
GTEX-13JVG-0226,Adipose - Subcutaneous,1,1,0
GTEX-13JVG-0326,Skin - Sun Exposed (Lower leg),1,0,0
GTEX-13JVG-0426,Artery - Tibial,1,1,0
GTEX-13JVG-0526,Nerve - Tibial,1,1,0
GTEX-13JVG-0626,Prostate,1,0,0
GTEX-13JVG-0726,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-13JVG-0826,Adipose - Visceral (Omentum),1,0,0
GTEX-13JVG-0926,Thyroid,1,1,0
GTEX-13JVG-1026,Artery - Aorta,1,0,0
GTEX-13JVG-1126,Heart - Atrial Appendage,1,1,0
GTEX-13JVG-1226,Artery - Coronary,1,0,0
GTEX-13JVG-1326,Heart - Left Ventricle,1,1,0
GTEX-13JVG-1426,Lung,1,1,0
GTEX-13JVG-1526,Liver,1,0,0
GTEX-13JVG-1626,Pancreas,1,0,0
GTEX-13JVG-1726,Spleen,1,0,0
GTEX-13JVG-1826,Kidney - Cortex,1,0,0
GTEX-13JVG-1926,Esophagus - Muscularis,1,0,0
GTEX-13JVG-2026,Esophagus - Mucosa,1,1,0
GTEX-13JVG-2126,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-13JVG-2226,Stomach,1,0,0
GTEX-13JVG-2326,Breast - Mammary Tissue,1,0,0
GTEX-13JVG-2426,Adrenal Gland,1,0,0
GTEX-13JVG-2526,Testis,1,0,0
GTEX-13JVG-2626,Colon - Sigmoid,1,0,0
GTEX-13JVG-2726,Small Intestine - Terminal Ileum,1,0,0
GTEX-13JVG-2826,Colon - Transverse,1,0,0
GTEX-13JVG-2926,Minor Salivary Gland,1,1,0
GTEX-13JVG-3026,Pituitary,1,1,0
GTEX-13JVG-3126,Brain - Cortex,1,1,0
GTEX-13JVG-3226,Brain - Cerebellum,1,1,0
GTEX-13N11-0126,Spleen,1,1,0
GTEX-13N11-0226,Pancreas,1,1,0
GTEX-13N11-0326,Lung,1,1,0
GTEX-13N11-0426,Heart - Left Ventricle,1,1,0
GTEX-13N11-0526,Ovary,1,1,1
GTEX-13N11-0626,Artery - Coronary,1,1,0
GTEX-13N11-0726,Heart - Atrial Appendage,1,1,0
GTEX-13N11-0826,Adrenal Gland,1,1,0
GTEX-13N11-0926,Liver,1,1,0
GTEX-13N11-1026,Thyroid,1,1,0
GTEX-13N11-1126,Uterus,1,1,0
GTEX-13N11-1226,Esophagus - Mucosa,1,0,0
GTEX-13N11-1326,Artery - Aorta,1,0,0
GTEX-13N11-1426,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-13N11-1526,Vagina,1,1,0
GTEX-13N11-1626,Small Intestine - Terminal Ileum,1,0,0
GTEX-13N11-1726,Breast - Mammary Tissue,1,1,0
GTEX-13N11-1826,Adipose - Visceral (Omentum),1,1,0
GTEX-13N11-1926,Colon - Sigmoid,1,0,0
GTEX-13N11-2026,Colon - Transverse,1,0,0
GTEX-13N11-2126,Stomach,1,0,0
GTEX-13N11-2226,Minor Salivary Gland,1,0,0
GTEX-13N11-2326,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-13N11-2426,Esophagus - Muscularis,1,0,0
GTEX-13N11-2526,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-13N11-2626,Adipose - Subcutaneous,1,1,0
GTEX-13N11-2726,Muscle - Skeletal,1,1,0
GTEX-13N11-2826,Nerve - Tibial,1,1,0
GTEX-13N11-2926,Artery - Tibial,1,1,0
GTEX-13N1W-0126,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-13N1W-0226,Adipose - Subcutaneous,1,1,0
GTEX-13N1W-0326,Artery - Tibial,1,1,0
GTEX-13N1W-0426,Nerve - Tibial,1,1,0
GTEX-13N1W-0526,Muscle - Skeletal,1,1,0
GTEX-13N1W-0626,Breast - Mammary Tissue,1,1,0
GTEX-13N1W-0726,Lung,1,1,0
GTEX-13N1W-0826,Thyroid,1,1,0
GTEX-13N1W-0926,Heart - Atrial Appendage,1,1,0
GTEX-13N1W-1026,Heart - Left Ventricle,1,1,0
GTEX-13N1W-1126,Artery - Aorta,1,0,0
GTEX-13N1W-1226,Adipose - Visceral (Omentum),1,1,0
GTEX-13N1W-1326,Liver,1,0,0
GTEX-13N1W-1426,Spleen,1,0,0
GTEX-13N1W-1526,Pancreas,1,0,0
GTEX-13N1W-1626,Adrenal Gland,1,0,0
GTEX-13N1W-1726,Esophagus - Mucosa,1,0,0
GTEX-13N1W-1826,Esophagus - Muscularis,1,0,0
GTEX-13N1W-1926,Esophagus - Gastroesophageal Junction,1,1,0
GTEX-13N1W-2026,Stomach,1,1,0
GTEX-13N1W-2126,Kidney - Cortex,1,0,1
GTEX-13N1W-2226,Small Intestine - Terminal Ileum,1,0,0
GTEX-13N1W-2326,Colon - Transverse,1,0,1
GTEX-13N1W-2426,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-13N1W-2526,Prostate,1,0,1
GTEX-13N1W-2626,Testis,1,1,0
GTEX-13N1W-2726,Colon - Sigmoid,1,0,0
GTEX-13N1W-2826,Artery - Coronary,1,0,0
GTEX-13N1W-2926,Brain - Cerebellum,1,0,0
GTEX-13N1W-3026,Brain - Cortex,1,0,0
GTEX-13N1W-3126,Pituitary,1,1,0
GTEX-13N2G-0126,Testis,1,1,0
GTEX-13N2G-0226,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-13N2G-0326,Heart - Atrial Appendage,1,0,0
GTEX-13N2G-0426,Artery - Coronary,1,0,0
GTEX-13N2G-0526,Artery - Aorta,1,1,0
GTEX-13N2G-0626,Heart - Left Ventricle,1,0,0
GTEX-13N2G-0726,Thyroid,1,1,0
GTEX-13N2G-0826,Lung,1,1,0
GTEX-13N2G-0926,Liver,1,1,0
GTEX-13N2G-1026,Spleen,1,0,0
GTEX-13N2G-1126,Pancreas,1,0,0
GTEX-13N2G-1226,Esophagus - Mucosa,1,0,0
GTEX-13N2G-1326,Esophagus - Muscularis,1,0,0
GTEX-13N2G-1426,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-13N2G-1526,Stomach,1,0,0
GTEX-13N2G-1626,Adrenal Gland,1,0,0
GTEX-13N2G-1726,Kidney - Cortex,1,0,0
GTEX-13N2G-1826,Prostate,1,1,0
GTEX-13N2G-1926,Adipose - Visceral (Omentum),1,1,0
